country,date,total
Japan,2020-11-23,134449
Japan,2021-11-23,1726001
Japan,2020-11-24,135678
Japan,2021-11-24,1726074
Japan,2020-11-25,137620
Japan,2021-11-25,1726186
Japan,2020-11-26,140120
Japan,2021-11-26,1726299
Japan,2020-11-27,142651
Japan,2021-11-27,1726419
Japan,2020-11-28,145326
Japan,2021-11-28,1726479
Japan,2020-11-29,147388
Japan,2021-11-29,1726555
Japan,2020-11-03,103288
Japan,2021-11-03,1722912
Japan,2020-11-30,148824
Japan,2021-11-30,1726636
Japan,2020-11-04,103912
Japan,2021-11-04,1723070
Japan,2020-11-05,104960
Japan,2021-11-05,1723295
Japan,2020-11-06,106103
Japan,2021-11-06,1723525
Japan,2020-11-07,107436
Japan,2021-11-07,1723682
Japan,2020-11-08,108386
Japan,2021-11-08,1723782
Japan,2020-11-09,109166
Japan,2021-11-09,1723976
Japan,2020-12-01,150857
Japan,2021-12-01,1726751
Japan,2020-12-10,172290
Japan,2021-12-10,1727794
Japan,2020-12-11,175085
Japan,2021-12-11,1727925
Japan,2020-12-12,178122
Japan,2021-12-12,1728023
Japan,2020-12-13,180505
Japan,2021-12-13,1728090
Japan,2020-12-14,182186
Japan,2021-12-14,1728218
Japan,2020-12-15,184612
Japan,2021-12-15,1728377
Japan,2020-12-16,187608
Japan,2021-12-16,1728540
Japan,2020-12-17,190817
Japan,2021-12-17,1728701
Japan,2020-12-18,193654
Japan,2021-12-18,1728880
Japan,2020-12-19,196643
Japan,2021-12-19,1729030
Japan,2020-12-02,153289
Japan,2021-12-02,1726864
Japan,2020-12-20,199134
Japan,2021-12-20,1729139
Japan,2020-12-21,200945
Japan,2021-12-21,1729357
Japan,2020-12-22,203639
Japan,2021-12-22,1729577
Japan,2020-12-23,206915
Japan,2021-12-23,1729824
Japan,2020-12-24,210661
Japan,2021-12-24,1730084
Japan,2020-12-25,214493
Japan,2021-12-25,1730347
Japan,2020-12-26,218378
Japan,2021-12-26,1730572
Japan,2020-12-27,221322
Japan,2021-12-27,1730735
Japan,2020-12-28,223719
Japan,2021-12-28,1731048
Japan,2020-12-29,227346
Japan,2021-12-29,1731446
Japan,2020-12-03,155806
Japan,2021-12-03,1727005
Japan,2020-12-30,231217
Japan,2021-12-30,1731878
Japan,2020-12-31,235749
Japan,2021-12-31,1732296
Japan,2020-12-04,158258
Japan,2021-12-04,1727125
Japan,2020-12-05,160766
Japan,2021-12-05,1727229
Japan,2020-12-06,162804
Japan,2021-12-06,1727283
Japan,2020-12-07,164335
Japan,2021-12-07,1727382
Japan,2020-12-08,166511
Japan,2021-12-08,1727504
Japan,2020-12-09,169321
Japan,2021-12-09,1727658
Japan,2020-02-01,20
Japan,2021-02-01,392533
Japan,2022-02-01,2820053
Japan,2020-02-10,26
Japan,2021-02-10,411017
Japan,2022-02-10,3675865
Japan,2020-02-11,27
Japan,2021-02-11,412707
Japan,2022-02-11,3774164
Japan,2020-02-12,28
Japan,2021-02-12,414007
Japan,2022-02-12,3842551
Japan,2020-02-13,33
Japan,2021-02-13,415367
Japan,2022-02-13,3919931
Japan,2020-02-14,43
Japan,2021-02-14,416729
Japan,2022-02-14,3979984
Japan,2020-02-15,54
Japan,2021-02-15,417694
Japan,2022-02-15,4064142
Japan,2020-02-16,60
Japan,2021-02-16,419002
Japan,2022-02-16,4155027
Japan,2020-02-17,67
Japan,2021-02-17,420450
Japan,2022-02-17,4250142
Japan,2020-02-18,79
Japan,2021-02-18,421986
Japan,2022-02-18,4337780
Japan,2020-02-19,85
Japan,2021-02-19,423287
Japan,2022-02-19,4419254
Japan,2020-02-02,20
Japan,2021-02-02,394857
Japan,2022-02-02,2914824
Japan,2020-02-20,95
Japan,2021-02-20,424520
Japan,2022-02-20,4490748
Japan,2020-02-21,112
Japan,2021-02-21,425552
Japan,2022-02-21,4542657
Japan,2020-02-22,137
Japan,2021-02-22,426292
Japan,2022-02-22,4612104
Japan,2020-02-23,149
Japan,2021-02-23,427373
Japan,2020-02-24,160
Japan,2021-02-24,428294
Japan,2020-02-25,173
Japan,2021-02-25,429370
Japan,2020-02-26,192
Japan,2021-02-26,430424
Japan,2020-02-27,218
Japan,2021-02-27,431637
Japan,2020-02-28,236
Japan,2021-02-28,432636
Japan,2020-02-29,245
Japan,2020-02-03,20
Japan,2021-02-03,397491
Japan,2022-02-03,3019169
Japan,2020-02-04,22
Japan,2021-02-04,400069
Japan,2022-02-04,3117346
Japan,2020-02-05,23
Japan,2021-02-05,402439
Japan,2022-02-05,3219621
Japan,2020-02-06,23
Japan,2021-02-06,404716
Japan,2022-02-06,3309439
Japan,2020-02-07,23
Japan,2021-02-07,406346
Japan,2022-02-07,3377378
Japan,2020-02-08,24
Japan,2021-02-08,407563
Japan,2022-02-08,3478462
Japan,2020-02-09,24
Japan,2021-02-09,409131
Japan,2022-02-09,3576261
Japan,2020-03-01,259
Japan,2021-03-01,433334
Japan,2020-03-10,585
Japan,2021-03-10,442936
Japan,2020-03-11,640
Japan,2021-03-11,444253
Japan,2020-03-12,696
Japan,2021-03-12,445524
Japan,2020-03-13,733
Japan,2021-03-13,446843
Japan,2020-03-14,795
Japan,2021-03-14,447830
Japan,2020-03-15,826
Japan,2021-03-15,448525
Japan,2020-03-16,843
Japan,2021-03-16,449658
Japan,2020-03-17,893
Japan,2021-03-17,451191
Japan,2020-03-18,928
Japan,2021-03-18,452688
Japan,2020-03-19,968
Japan,2021-03-19,454151
Japan,2020-03-02,278
Japan,2021-03-02,434222
Japan,2020-03-20,1022
Japan,2021-03-20,455667
Japan,2020-03-21,1059
Japan,2021-03-21,456785
Japan,2020-03-22,1104
Japan,2021-03-22,457601
Japan,2020-03-23,1144
Japan,2021-03-23,459101
Japan,2020-03-24,1217
Japan,2021-03-24,461018
Japan,2020-03-25,1314
Japan,2021-03-25,462933
Japan,2020-03-26,1416
Japan,2021-03-26,464958
Japan,2020-03-27,1530
Japan,2021-03-27,467029
Japan,2020-03-28,1728
Japan,2021-03-28,468811
Japan,2020-03-29,1907
Japan,2021-03-29,470156
Japan,2020-03-03,298
Japan,2021-03-03,435465
Japan,2020-03-30,2001
Japan,2021-03-30,472243
Japan,2020-03-31,2255
Japan,2021-03-31,475086
Japan,2020-03-04,333
Japan,2021-03-04,436634
Japan,2020-03-05,365
Japan,2021-03-05,437782
Japan,2020-03-06,420
Japan,2021-03-06,438825
Japan,2020-03-07,466
Japan,2021-03-07,439896
Japan,2020-03-08,499
Japan,2021-03-08,440496
Japan,2020-03-09,527
Japan,2021-03-09,441623
Japan,2020-04-01,2535
Japan,2021-04-01,477691
Japan,2020-04-10,6250
Japan,2021-04-10,504118
Japan,2020-04-11,6951
Japan,2021-04-11,506954
Japan,2020-04-12,7473
Japan,2021-04-12,509058
Japan,2020-04-13,7773
Japan,2021-04-13,512510
Japan,2020-04-14,8277
Japan,2021-04-14,516817
Japan,2020-04-15,8835
Japan,2021-04-15,521386
Japan,2020-04-16,9398
Japan,2021-04-16,525910
Japan,2020-04-17,9958
Japan,2021-04-17,530703
Japan,2020-04-18,10548
Japan,2021-04-18,534787
Japan,2020-04-19,10914
Japan,2021-04-19,537690
Japan,2020-04-02,2818
Japan,2021-04-02,480445
Japan,2020-04-20,11258
Japan,2021-04-20,542040
Japan,2020-04-21,11641
Japan,2021-04-21,547326
Japan,2020-04-22,12037
Japan,2021-04-22,552818
Japan,2020-04-23,12469
Japan,2021-04-23,557922
Japan,2020-04-24,12854
Japan,2021-04-24,563517
Japan,2020-04-25,13186
Japan,2021-04-25,568116
Japan,2020-04-26,13405
Japan,2021-04-26,571430
Japan,2020-04-27,13576
Japan,2021-04-27,576391
Japan,2020-04-28,13860
Japan,2021-04-28,582174
Japan,2020-04-29,14076
Japan,2021-04-29,588087
Japan,2020-04-03,3154
Japan,2021-04-03,483217
Japan,2020-04-30,14284
Japan,2021-04-30,592771
Japan,2020-04-04,3525
Japan,2021-04-04,485684
Japan,2020-04-05,3876
Japan,2021-04-05,487255
Japan,2020-04-06,4110
Japan,2021-04-06,489921
Japan,2020-04-07,4485
Japan,2021-04-07,493369
Japan,2020-04-08,5020
Japan,2021-04-08,496865
Japan,2020-04-09,5614
Japan,2021-04-09,500353
Japan,2020-05-01,14558
Japan,2021-05-01,598754
Japan,2020-05-10,15824
Japan,2021-05-10,646440
Japan,2020-05-11,15861
Japan,2021-05-11,652675
Japan,2020-05-12,15948
Japan,2021-05-12,659726
Japan,2020-05-13,15998
Japan,2021-05-13,666600
Japan,2020-05-14,16096
Japan,2021-05-14,672862
Japan,2020-05-15,16148
Japan,2021-05-15,679279
Japan,2020-05-16,16202
Japan,2021-05-16,684535
Japan,2020-05-17,16226
Japan,2021-05-17,688212
Japan,2020-05-18,16259
Japan,2021-05-18,693436
Japan,2020-05-19,16287
Japan,2021-05-19,699227
Japan,2020-05-02,14861
Japan,2021-05-02,604644
Japan,2020-05-20,16321
Japan,2021-05-20,704939
Japan,2020-05-21,16362
Japan,2021-05-21,710184
Japan,2020-05-22,16385
Japan,2021-05-22,715219
Japan,2020-05-23,16410
Japan,2021-05-23,719258
Japan,2020-05-24,16451
Japan,2021-05-24,721969
Japan,2020-05-25,16472
Japan,2021-05-25,725861
Japan,2020-05-26,16502
Japan,2021-05-26,730394
Japan,2020-05-27,16528
Japan,2021-05-27,734526
Japan,2020-05-28,16588
Japan,2021-05-28,738229
Japan,2020-05-29,16661
Japan,2021-05-29,741822
Japan,2020-05-03,15061
Japan,2021-05-03,609108
Japan,2020-05-30,16706
Japan,2021-05-30,744696
Japan,2020-05-31,16741
Japan,2021-05-31,746487
Japan,2020-05-04,15229
Japan,2021-05-04,613298
Japan,2020-05-05,15354
Japan,2021-05-05,617358
Japan,2020-05-06,15455
Japan,2021-05-06,621728
Japan,2020-05-07,15553
Japan,2021-05-07,627778
Japan,2020-05-08,15640
Japan,2021-05-08,635016
Japan,2020-05-09,15755
Japan,2021-05-09,641500
Japan,2020-06-01,16778
Japan,2021-06-01,749126
Japan,2020-06-10,17135
Japan,2021-06-10,769694
Japan,2020-06-11,17179
Japan,2021-06-11,771628
Japan,2020-06-12,17240
Japan,2021-06-12,773569
Japan,2020-06-13,17285
Japan,2021-06-13,774951
Japan,2020-06-14,17360
Japan,2021-06-14,775884
Japan,2020-06-15,17432
Japan,2021-06-15,777301
Japan,2020-06-16,17474
Japan,2021-06-16,779008
Japan,2020-06-17,17520
Japan,2021-06-17,780558
Japan,2020-06-18,17589
Japan,2021-06-18,782178
Japan,2020-06-19,17650
Japan,2021-06-19,783696
Japan,2020-06-02,16829
Japan,2021-06-02,752160
Japan,2020-06-20,17714
Japan,2021-06-20,785002
Japan,2020-06-21,17769
Japan,2021-06-21,785870
Japan,2020-06-22,17812
Japan,2021-06-22,787305
Japan,2020-06-23,17869
Japan,2021-06-23,789085
Japan,2020-06-24,17965
Japan,2021-06-24,790759
Japan,2020-06-25,18047
Japan,2021-06-25,792469
Japan,2020-06-26,18152
Japan,2021-06-26,794100
Japan,2020-06-27,18244
Japan,2021-06-27,795382
Japan,2020-06-28,18357
Japan,2021-06-28,796383
Japan,2020-06-29,18467
Japan,2021-06-29,797763
Japan,2020-06-03,16858
Japan,2021-06-03,754991
Japan,2020-06-30,18605
Japan,2021-06-30,799583
Japan,2020-06-04,16902
Japan,2021-06-04,757583
Japan,2020-06-05,16949
Japan,2021-06-05,760233
Japan,2020-06-06,16995
Japan,2021-06-06,762253
Japan,2020-06-07,17033
Japan,2021-06-07,763533
Japan,2020-06-08,17054
Japan,2021-06-08,765414
Japan,2020-06-09,17099
Japan,2021-06-09,767652
Japan,2020-07-01,18732
Japan,2021-07-01,801337
Japan,2020-07-10,21034
Japan,2021-07-10,818341
Japan,2020-07-11,21420
Japan,2021-07-11,820371
Japan,2020-07-12,21827
Japan,2021-07-12,821876
Japan,2020-07-13,22086
Japan,2021-07-13,824260
Japan,2020-07-14,22419
Japan,2021-07-14,827452
Japan,2020-07-15,22869
Japan,2021-07-15,830870
Japan,2020-07-16,23493
Japan,2021-07-16,834303
Japan,2020-07-17,24090
Japan,2021-07-17,838189
Japan,2020-07-18,24751
Japan,2021-07-18,841290
Japan,2020-07-19,25262
Japan,2021-07-19,843618
Japan,2020-07-02,18926
Japan,2021-07-02,803112
Japan,2020-07-20,25680
Japan,2021-07-20,847377
Japan,2020-07-21,26312
Japan,2021-07-21,852326
Japan,2020-07-22,27107
Japan,2021-07-22,857725
Japan,2020-07-23,28088
Japan,2021-07-23,861959
Japan,2020-07-24,28867
Japan,2021-07-24,865553
Japan,2020-07-25,29668
Japan,2021-07-25,870592
Japan,2020-07-26,30507
Japan,2021-07-26,875301
Japan,2020-07-27,31107
Japan,2021-07-27,882971
Japan,2020-07-28,32092
Japan,2021-07-28,892599
Japan,2020-07-29,33362
Japan,2021-07-29,903351
Japan,2020-07-03,19176
Japan,2021-07-03,804990
Japan,2020-07-30,34670
Japan,2021-07-30,914182
Japan,2020-07-31,36256
Japan,2021-07-31,926604
Japan,2020-07-04,19450
Japan,2021-07-04,806475
Japan,2020-07-05,19658
Japan,2021-07-05,807504
Japan,2020-07-06,19834
Japan,2021-07-06,809172
Japan,2020-07-07,20042
Japan,2021-07-07,811361
Japan,2020-07-08,20249
Japan,2021-07-08,813607
Japan,2020-07-09,20604
Japan,2021-07-09,815883
Japan,2020-08-01,37790
Japan,2021-08-01,936852
Japan,2020-08-10,49627
Japan,2021-08-10,1056125
Japan,2020-08-11,50324
Japan,2021-08-11,1072153
Japan,2020-08-12,51303
Japan,2021-08-12,1091187
Japan,2020-08-13,52475
Japan,2021-08-13,1111683
Japan,2020-08-14,53831
Japan,2021-08-14,1131986
Japan,2020-08-15,55062
Japan,2021-08-15,1149874
Japan,2020-08-16,56079
Japan,2021-08-16,1164881
Japan,2020-08-17,56726
Japan,2021-08-17,1184986
Japan,2020-08-18,57642
Japan,2021-08-18,1209082
Japan,2020-08-19,58712
Japan,2021-08-19,1234423
Japan,2020-08-02,39121
Japan,2021-08-02,945330
Japan,2020-08-20,59890
Japan,2021-08-20,1260415
Japan,2020-08-21,60927
Japan,2021-08-21,1286077
Japan,2020-08-22,61911
Japan,2021-08-22,1308422
Japan,2020-08-23,62655
Japan,2021-08-23,1325346
Japan,2020-08-24,63148
Japan,2021-08-24,1347015
Japan,2020-08-25,63863
Japan,2021-08-25,1371426
Japan,2020-08-26,64766
Japan,2021-08-26,1396464
Japan,2020-08-27,65629
Japan,2021-08-27,1420783
Japan,2020-08-28,66505
Japan,2021-08-28,1443642
Japan,2020-08-29,67349
Japan,2021-08-29,1462979
Japan,2020-08-03,40086
Japan,2021-08-03,957431
Japan,2020-08-30,67949
Japan,2021-08-30,1476653
Japan,2020-08-31,68385
Japan,2021-08-31,1494372
Japan,2020-08-04,41332
Japan,2021-08-04,971743
Japan,2020-08-05,42687
Japan,2021-08-05,987060
Japan,2020-08-06,44172
Japan,2021-08-06,1002867
Japan,2020-08-07,45777
Japan,2021-08-07,1018688
Japan,2020-08-08,47348
Japan,2021-08-08,1033214
Japan,2020-08-09,48789
Japan,2021-08-09,1045392
Japan,2020-09-01,69018
Japan,2021-09-01,1514400
Japan,2020-09-10,73923
Japan,2021-09-10,1628732
Japan,2020-09-11,74565
Japan,2021-09-11,1637534
Japan,2020-09-12,75211
Japan,2021-09-12,1644747
Japan,2020-09-13,75650
Japan,2021-09-13,1648920
Japan,2020-09-14,75916
Japan,2021-09-14,1655199
Japan,2020-09-15,76447
Japan,2021-09-15,1662008
Japan,2020-09-16,76998
Japan,2021-09-16,1667699
Japan,2020-09-17,77487
Japan,2021-09-17,1672812
Japan,2020-09-18,78059
Japan,2021-09-18,1677512
Japan,2020-09-19,78655
Japan,2021-09-19,1680908
Japan,2020-09-02,69610
Japan,2021-09-02,1532616
Japan,2020-09-20,79135
Japan,2021-09-20,1683129
Japan,2020-09-21,79445
Japan,2021-09-21,1684899
Japan,2020-09-22,79776
Japan,2021-09-22,1688142
Japan,2020-09-23,79995
Japan,2021-09-23,1691743
Japan,2020-09-24,80477
Japan,2021-09-24,1693838
Japan,2020-09-25,81050
Japan,2021-09-25,1696508
Japan,2020-09-26,81689
Japan,2021-09-26,1698644
Japan,2020-09-27,82174
Japan,2021-09-27,1699792
Japan,2020-09-28,82476
Japan,2021-09-28,1701514
Japan,2020-09-29,83003
Japan,2021-09-29,1703497
Japan,2020-09-03,70267
Japan,2021-09-03,1549337
Japan,2020-09-30,83579
Japan,2021-09-30,1705072
Japan,2020-09-04,70854
Japan,2021-09-04,1565351
Japan,2020-09-05,71452
Japan,2021-09-05,1578258
Japan,2020-09-06,71903
Japan,2021-09-06,1586482
Japan,2020-09-07,72194
Japan,2021-09-07,1597089
Japan,2020-09-08,72703
Japan,2021-09-08,1609477
Japan,2020-09-09,73211
Japan,2021-09-09,1619873
Jordan,2021-01-01,295765
Jordan,2022-01-01,1064277
Jordan,2021-01-10,307209
Jordan,2022-01-10,1082570
Jordan,2021-01-11,308670
Jordan,2022-01-11,1085500
Jordan,2021-01-12,309846
Jordan,2022-01-12,1088329
Jordan,2021-01-13,310968
Jordan,2022-01-13,1091691
Jordan,2021-01-14,312043
Jordan,2022-01-14,1095087
Jordan,2021-01-15,312851
Jordan,2022-01-15,1097474
Jordan,2021-01-16,313557
Jordan,2022-01-16,1100967
Jordan,2021-01-17,314514
Jordan,2022-01-17,1106006
Jordan,2021-01-18,315544
Jordan,2022-01-18,1111181
Jordan,2021-01-19,316427
Jordan,2022-01-19,1117397
Jordan,2021-01-02,296668
Jordan,2022-01-02,1065571
Jordan,2021-01-20,317405
Jordan,2022-01-20,1123686
Jordan,2021-01-21,318181
Jordan,2022-01-21,1129995
Jordan,2020-01-22,0
Jordan,2021-01-22,318911
Jordan,2022-01-22,1134097
Jordan,2020-01-23,0
Jordan,2021-01-23,319519
Jordan,2022-01-23,1141048
Jordan,2020-01-24,0
Jordan,2021-01-24,320453
Jordan,2022-01-24,1152526
Jordan,2020-01-25,0
Jordan,2021-01-25,321298
Jordan,2022-01-25,1164339
Jordan,2020-01-26,0
Jordan,2021-01-26,322241
Jordan,2022-01-26,1177165
Jordan,2020-01-27,0
Jordan,2021-01-27,323111
Jordan,2022-01-27,1184856
Jordan,2020-01-28,0
Jordan,2021-01-28,324169
Jordan,2022-01-28,1189080
Jordan,2020-01-29,0
Jordan,2021-01-29,325033
Jordan,2022-01-29,1197250
Jordan,2021-01-03,298208
Jordan,2022-01-03,1067253
Jordan,2020-01-30,0
Jordan,2021-01-30,325674
Jordan,2022-01-30,1209083
Jordan,2020-01-31,0
Jordan,2021-01-31,326855
Jordan,2022-01-31,1225309
Jordan,2021-01-04,299831
Jordan,2022-01-04,1069549
Jordan,2021-01-05,301303
Jordan,2022-01-05,1071837
Jordan,2021-01-06,302856
Jordan,2022-01-06,1074007
Jordan,2021-01-07,304071
Jordan,2022-01-07,1076040
Jordan,2021-01-08,305163
Jordan,2022-01-08,1077432
Jordan,2021-01-09,305959
Jordan,2022-01-09,1079781
Jordan,2020-10-01,13101
Jordan,2021-10-01,824697
Jordan,2020-10-10,23998
Jordan,2021-10-10,833471
Jordan,2020-10-11,24926
Jordan,2021-10-11,834778
Jordan,2020-10-12,26073
Jordan,2021-10-12,835969
Jordan,2020-10-13,28127
Jordan,2021-10-13,837255
Jordan,2020-10-14,30550
Jordan,2021-10-14,838523
Jordan,2020-10-15,33009
Jordan,2021-10-15,839544
Jordan,2020-10-16,34548
Jordan,2021-10-16,840117
Jordan,2020-10-17,36053
Jordan,2021-10-17,841489
Jordan,2020-10-18,37573
Jordan,2021-10-18,843204
Jordan,2020-10-19,38937
Jordan,2021-10-19,844801
Jordan,2020-10-02,13650
Jordan,2021-10-02,825245
Jordan,2020-10-20,40972
Jordan,2021-10-20,846033
Jordan,2020-10-21,43620
Jordan,2021-10-21,846033
Jordan,2020-10-22,46441
Jordan,2021-10-22,849000
Jordan,2020-10-23,48930
Jordan,2021-10-23,849758
Jordan,2020-10-24,50750
Jordan,2021-10-24,851410
Jordan,2020-10-25,53087
Jordan,2021-10-25,853012
Jordan,2020-10-26,55055
Jordan,2021-10-26,854758
Jordan,2020-10-27,58855
Jordan,2021-10-27,856450
Jordan,2020-10-28,61942
Jordan,2021-10-28,858342
Jordan,2020-10-29,65385
Jordan,2021-10-29,859796
Jordan,2020-10-03,14749
Jordan,2021-10-03,826282
Jordan,2020-10-30,69306
Jordan,2021-10-30,860818
Jordan,2020-10-31,72607
Jordan,2021-10-31,862541
Jordan,2020-10-04,15640
Jordan,2021-10-04,827504
Jordan,2020-10-05,17464
Jordan,2021-10-05,828572
Jordan,2020-10-06,19001
Jordan,2021-10-06,829888
Jordan,2020-10-07,20200
Jordan,2021-10-07,830944
Jordan,2020-10-08,21517
Jordan,2021-10-08,831832
Jordan,2020-10-09,22763
Jordan,2021-10-09,832399
Jordan,2020-11-01,75866
Jordan,2021-11-01,864661
Jordan,2020-11-10,120982
Jordan,2021-11-10,883446
Jordan,2020-11-11,126401
Jordan,2021-11-11,886042
Jordan,2020-11-12,132086
Jordan,2021-11-12,888435
Jordan,2020-11-13,136555
Jordan,2021-11-13,889671
Jordan,2020-11-14,141305
Jordan,2021-11-14,889671
Jordan,2020-11-15,143678
Jordan,2021-11-15,895564
Jordan,2020-11-16,149539
Jordan,2021-11-16,895564
Jordan,2020-11-17,155993
Jordan,2021-11-17,898682
Jordan,2020-11-18,163926
Jordan,2021-11-18,905738
Jordan,2020-11-19,169395
Jordan,2021-11-19,905738
Jordan,2020-11-02,81743
Jordan,2021-11-02,866451
Jordan,2020-11-20,174335
Jordan,2021-11-20,911270
Jordan,2020-11-21,178161
Jordan,2021-11-21,914849
Jordan,2020-11-22,183429
Jordan,2021-11-22,919173
Jordan,2020-11-23,188410
Jordan,2021-11-23,923722
Jordan,2020-11-24,192996
Jordan,2021-11-24,928256
Jordan,2020-11-25,198021
Jordan,2021-11-25,932539
Jordan,2020-11-26,203021
Jordan,2021-11-26,936619
Jordan,2020-11-27,207601
Jordan,2021-11-27,939293
Jordan,2020-11-28,210709
Jordan,2021-11-28,943305
Jordan,2020-11-29,214307
Jordan,2021-11-29,948966
Jordan,2020-11-03,86576
Jordan,2021-11-03,868493
Jordan,2020-11-30,219430
Jordan,2021-11-30,953943
Jordan,2020-11-04,91234
Jordan,2021-11-04,870505
Jordan,2020-11-05,95864
Jordan,2021-11-05,872585
Jordan,2020-11-06,101248
Jordan,2021-11-06,873707
Jordan,2020-11-07,104802
Jordan,2021-11-07,875804
Jordan,2020-11-08,109321
Jordan,2021-11-08,878366
Jordan,2020-11-09,114986
Jordan,2021-11-09,880943
Jordan,2020-12-01,223617
Jordan,2021-12-01,958990
Jordan,2020-12-10,253121
Jordan,2021-12-10,1003428
Jordan,2020-12-11,255459
Jordan,2021-12-11,1006136
Jordan,2020-12-12,257275
Jordan,2021-12-12,1010033
Jordan,2020-12-13,259614
Jordan,2021-12-13,1015289
Jordan,2020-12-14,262477
Jordan,2021-12-14,1019691
Jordan,2020-12-15,265024
Jordan,2021-12-15,1024032
Jordan,2020-12-16,267585
Jordan,2021-12-16,1027844
Jordan,2020-12-17,269806
Jordan,2021-12-17,1031549
Jordan,2020-12-18,271514
Jordan,2021-12-18,1033469
Jordan,2020-12-19,272797
Jordan,2021-12-19,1036665
Jordan,2020-12-02,227208
Jordan,2021-12-02,963655
Jordan,2020-12-20,274949
Jordan,2021-12-20,1040243
Jordan,2020-12-21,277448
Jordan,2021-12-21,1043266
Jordan,2020-12-22,279892
Jordan,2021-12-22,1045714
Jordan,2020-12-23,281983
Jordan,2021-12-23,1047953
Jordan,2020-12-24,283690
Jordan,2021-12-24,1050257
Jordan,2020-12-25,285306
Jordan,2021-12-25,1051421
Jordan,2020-12-26,286356
Jordan,2021-12-26,1052868
Jordan,2020-12-27,287946
Jordan,2021-12-27,1054892
Jordan,2020-12-28,289748
Jordan,2021-12-28,1057295
Jordan,2020-12-29,291393
Jordan,2021-12-29,1059515
Jordan,2020-12-03,231237
Jordan,2021-12-03,963655
Jordan,2020-12-30,293067
Jordan,2021-12-30,1061560
Jordan,2020-12-31,294494
Jordan,2021-12-31,1063405
Jordan,2020-12-04,234353
Jordan,2021-12-04,971401
Jordan,2020-12-05,237513
Jordan,2021-12-05,975956
Jordan,2020-12-06,240089
Jordan,2021-12-06,981767
Jordan,2020-12-07,244069
Jordan,2021-12-07,988159
Jordan,2020-12-08,247131
Jordan,2021-12-08,993339
Jordan,2020-12-09,250219
Jordan,2021-12-09,998492
Jordan,2020-02-01,0
Jordan,2021-02-01,328062
Jordan,2022-02-01,1243090
Jordan,2020-02-10,0
Jordan,2021-02-10,340177
Jordan,2022-02-10,1417890
Jordan,2020-02-11,0
Jordan,2021-02-11,341984
Jordan,2022-02-11,1436762
Jordan,2020-02-12,0
Jordan,2021-02-12,343563
Jordan,2022-02-12,1450810
Jordan,2020-02-13,0
Jordan,2021-02-13,344803
Jordan,2022-02-13,1468360
Jordan,2020-02-14,0
Jordan,2021-02-14,347250
Jordan,2022-02-14,1490473
Jordan,2020-02-15,0
Jordan,2021-02-15,349562
Jordan,2022-02-15,1508950
Jordan,2020-02-16,0
Jordan,2021-02-16,352219
Jordan,2022-02-16,1526272
Jordan,2020-02-17,0
Jordan,2021-02-17,355106
Jordan,2022-02-17,1541379
Jordan,2020-02-18,0
Jordan,2021-02-18,356744
Jordan,2022-02-18,1553758
Jordan,2020-02-19,0
Jordan,2021-02-19,357611
Jordan,2022-02-19,1560822
Jordan,2020-02-02,0
Jordan,2021-02-02,329194
Jordan,2022-02-02,1260983
Jordan,2020-02-20,0
Jordan,2021-02-20,359811
Jordan,2022-02-20,1570907
